ts,vx,vy,vz,wx,wy,wz,gripper_btn,mode_btn
1779558608.734110,0.013671875,0.0,0.09375,0.005859375,0.029296875,-0.009765625,0,0
1779558608.750091,0.013671875,-0.013671875,0.09375,0.005859375,0.029296875,-0.009765625,0,0
1779558608.766113,0.013671875,-0.0390625,0.09375,0.005859375,0.029296875,-0.009765625,0,0
1779558608.782140,0.013671875,-0.076171875,0.09375,0.005859375,0.029296875,-0.009765625,0,0
1779558608.798091,0.02734375,-0.119140625,0.0,0.005859375,0.029296875,-0.009765625,0,0
1779558608.806085,0.02734375,-0.119140625,0.0,0.005859375,0.00390625,-0.009765625,0,0
1779558608.814098,0.04296875,-0.169921875,-0.01171875,0.005859375,0.00390625,-0.009765625,0,0
1779558608.822085,0.04296875,-0.169921875,-0.01171875,0.005859375,0.013671875,-0.009765625,0,0
1779558608.830078,0.03125,-0.1953125,-0.025390625,0.005859375,0.013671875,-0.009765625,0,0
1779558608.838027,0.03125,-0.1953125,-0.025390625,0.005859375,0.017578125,-0.009765625,0,0
1779558608.846074,0.03125,-0.208984375,-0.017578125,0.005859375,0.017578125,-0.009765625,0,0
1779558608.854085,0.03125,-0.208984375,-0.017578125,0.009765625,0.033203125,-0.009765625,0,0
1779558608.862058,0.029296875,-0.25,-0.017578125,0.009765625,0.033203125,-0.009765625,0,0
1779558608.870085,0.029296875,-0.25,-0.017578125,0.025390625,0.05859375,-0.037109375,0,0
1779558608.878093,0.0546875,-0.384765625,-0.017578125,0.025390625,0.05859375,-0.037109375,0,0
1779558608.886061,0.0546875,-0.384765625,-0.017578125,0.013671875,0.048828125,-0.08203125,0,0
1779558608.894107,0.08984375,-0.40625,-0.017578125,0.013671875,0.048828125,-0.08203125,0,0
1779558608.902133,0.08984375,-0.40625,-0.017578125,0.013671875,0.064453125,-0.115234375,0,0
1779558608.910096,0.125,-0.43359375,-0.017578125,0.013671875,0.064453125,-0.115234375,0,0
1779558608.918086,0.125,-0.43359375,-0.017578125,0.013671875,0.08203125,-0.15625,0,0
1779558608.926080,0.154296875,-0.412109375,-0.017578125,0.013671875,0.08203125,-0.15625,0,0
1779558608.934105,0.154296875,-0.412109375,-0.017578125,0.013671875,0.08984375,-0.19921875,0,0
1779558608.942105,0.125,-0.42578125,-0.017578125,0.013671875,0.08984375,-0.19921875,0,0
1779558608.950076,0.125,-0.42578125,-0.017578125,0.0,0.1015625,-0.2265625,0,0
1779558608.958155,0.11328125,-0.435546875,-0.017578125,0.0,0.1015625,-0.2265625,0,0
1779558608.966073,0.11328125,-0.435546875,-0.017578125,0.0,0.10546875,-0.24609375,0,0
1779558608.974069,0.10546875,-0.435546875,-0.017578125,0.0,0.10546875,-0.24609375,0,0
