ts,vx,vy,vz,wx,wy,wz,gripper_btn,mode_btn
1779559009.446714,-0.021484375,-0.037109375,0.111328125,-0.00390625,-0.048828125,0.009765625,0,0
1779559009.462687,-0.021484375,-0.078125,0.111328125,-0.00390625,-0.048828125,0.009765625,0,0
1779559009.470674,-0.021484375,-0.078125,0.111328125,0.0,-0.048828125,0.009765625,0,0
1779559009.478651,0.025390625,-0.13671875,-0.0234375,0.0,-0.048828125,0.009765625,0,0
1779559009.494650,0.025390625,-0.228515625,-0.099609375,0.0,-0.048828125,0.009765625,0,0
1779559009.501688,0.025390625,-0.228515625,-0.099609375,0.0,-0.115234375,0.009765625,0,0
1779559009.509689,0.08984375,-0.2265625,-0.0546875,0.0,-0.115234375,0.009765625,0,0
1779559009.518640,0.08984375,-0.2265625,-0.0546875,0.0234375,-0.044921875,0.009765625,0,0
1779559009.526662,0.17578125,-0.287109375,-0.0078125,0.0234375,-0.044921875,0.009765625,0,0
1779559009.542646,0.185546875,-0.29296875,-0.0078125,0.0234375,-0.044921875,0.009765625,0,0
1779559009.550680,0.185546875,-0.29296875,-0.0078125,0.0234375,-0.005859375,0.009765625,0,0
1779559009.558688,0.150390625,-0.283203125,-0.0078125,0.0234375,-0.005859375,0.009765625,0,0
1779559009.566697,0.150390625,-0.283203125,-0.0078125,-0.0078125,-0.05078125,0.009765625,0,0
1779559009.573746,0.0859375,-0.263671875,-0.0078125,-0.0078125,-0.05078125,0.009765625,0,0
1779559009.582632,0.0859375,-0.263671875,-0.0078125,-0.02734375,-0.109375,0.009765625,0,0
1779559009.589649,0.0390625,-0.2890625,-0.0078125,-0.02734375,-0.109375,0.009765625,0,0
1779559009.597747,0.0390625,-0.2890625,-0.0078125,-0.02734375,-0.126953125,0.009765625,0,0
1779559009.606695,0.0390625,-0.337890625,-0.0078125,-0.02734375,-0.126953125,0.009765625,0,0
1779559009.614650,0.0390625,-0.337890625,-0.0078125,-0.02734375,-0.103515625,0.009765625,0,0
1779559009.622682,0.078125,-0.396484375,-0.0078125,-0.02734375,-0.103515625,0.009765625,0,0
1779559009.630734,0.078125,-0.396484375,-0.0078125,-0.02734375,-0.07421875,0.009765625,0,0
1779559009.637715,0.103515625,-0.439453125,-0.0078125,-0.02734375,-0.07421875,0.009765625,0,0
1779559009.646690,0.103515625,-0.439453125,-0.0078125,-0.02734375,-0.041015625,0.009765625,0,0
1779559009.653714,0.111328125,-0.48046875,-0.0078125,-0.02734375,-0.041015625,0.009765625,0,0
1779559009.662696,0.111328125,-0.48046875,-0.0078125,0.03125,-0.009765625,0.009765625,0,0
1779559009.670663,0.12109375,-0.515625,-0.0078125,0.03125,-0.009765625,0.009765625,0,0
1779559009.677667,0.12109375,-0.515625,-0.0078125,0.060546875,-0.009765625,0.009765625,0,0
1779559009.685673,0.138671875,-0.548828125,-0.0078125,0.060546875,-0.009765625,0.009765625,0,0
1779559009.693697,0.138671875,-0.548828125,-0.0078125,0.08203125,-0.009765625,0.009765625,0,0
1779559009.702663,0.154296875,-0.5859375,-0.0078125,0.08203125,-0.009765625,0.009765625,0,0
1779559009.710655,0.154296875,-0.5859375,-0.0078125,0.09375,-0.009765625,0.009765625,0,0
1779559009.718660,0.1484375,-0.609375,-0.0078125,0.09375,-0.009765625,0.009765625,0,0
1779559009.726659,0.1484375,-0.609375,-0.0078125,0.083984375,0.005859375,0.009765625,0,0
1779559009.733735,0.140625,-0.6171875,-0.0078125,0.083984375,0.005859375,0.009765625,0,0
1779559009.742729,0.140625,-0.6171875,-0.0078125,0.072265625,0.01171875,0.009765625,0,0
1779559009.750707,0.126953125,-0.62109375,0.005859375,0.072265625,0.01171875,0.009765625,0,0
1779559009.758691,0.126953125,-0.62109375,0.005859375,0.044921875,0.025390625,-0.005859375,0,0
1779559009.766704,0.119140625,-0.615234375,0.03125,0.044921875,0.025390625,-0.005859375,0,0
1779559009.773724,0.119140625,-0.615234375,0.03125,0.025390625,0.041015625,-0.01953125,0,0
1779559009.782663,0.111328125,-0.6171875,0.044921875,0.025390625,0.041015625,-0.01953125,0,0
1779559009.790647,0.111328125,-0.6171875,0.044921875,0.015625,0.056640625,-0.03125,0,0
1779559009.797650,0.109375,-0.6171875,0.044921875,0.015625,0.056640625,-0.03125,0,0
1779559009.805664,0.109375,-0.6171875,0.044921875,0.005859375,0.06640625,-0.03515625,0,0
1779559009.813665,0.107421875,-0.6171875,0.046875,0.005859375,0.06640625,-0.03515625,0,0
1779559009.822654,0.107421875,-0.6171875,0.046875,0.005859375,0.07421875,-0.041015625,0,0
1779559009.830643,0.1015625,-0.6171875,0.048828125,0.005859375,0.07421875,-0.041015625,0,0
1779559009.838681,0.1015625,-0.6171875,0.048828125,0.005859375,0.080078125,-0.0546875,0,0
1779559009.845749,0.1015625,-0.62109375,0.05078125,0.005859375,0.080078125,-0.0546875,0,0
1779559009.853687,0.1015625,-0.62109375,0.05078125,0.005859375,0.0859375,-0.060546875,0,0
1779559009.861711,0.1171875,-0.626953125,0.046875,0.005859375,0.0859375,-0.060546875,0,0
1779559009.870634,0.1171875,-0.626953125,0.046875,0.005859375,0.08984375,-0.05859375,0,0
1779559009.877668,0.1328125,-0.634765625,0.048828125,0.005859375,0.08984375,-0.05859375,0,0
