ts,vx,vy,vz,wx,wy,wz,gripper_btn,mode_btn
1779631805.427916,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631805.458877,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631805.489836,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631805.520811,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631805.551854,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631805.582849,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631805.613857,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631805.644857,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631805.675827,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631805.706836,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631805.737859,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631805.768806,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631805.799849,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631805.830840,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631805.861881,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631805.892827,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631805.923837,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631805.954876,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631805.985839,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.016840,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.047826,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.078782,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.109828,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.140808,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.171776,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.202803,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.233870,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.264836,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.295835,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.326873,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.357845,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.388837,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.419929,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.450869,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.481839,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.512861,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.543819,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.574812,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.605865,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.636855,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.667799,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.698812,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.729880,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.760842,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.791842,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.822779,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.853828,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.884798,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.915859,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.946839,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631806.977844,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.008869,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.039788,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.070850,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.101838,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.132890,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.163896,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.194883,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.225816,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.256819,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.287863,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.318861,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.349836,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.380880,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.411833,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.442826,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.473861,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.504865,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.535786,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.566859,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.597901,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.628831,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.659854,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.690839,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.721858,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.752807,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.783793,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.814818,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.845896,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.876775,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631807.907873,0.0,0.0,0.0,0.0,0.0,0.0,0,0
