ts,vx,vy,vz,wx,wy,wz,gripper_btn,mode_btn
1779631320.285248,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631320.316210,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631320.347234,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631320.378213,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631320.409265,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631320.440262,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631320.471257,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631320.502239,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631320.533206,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631320.564232,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631320.595248,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631320.626239,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631320.657201,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631320.688197,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631320.719211,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631320.750252,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631320.781189,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631320.812251,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631320.843219,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631320.874213,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631320.905232,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631320.936241,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631320.967291,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631320.998267,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631321.029202,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631321.060214,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631321.091285,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631321.122260,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631321.153209,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631321.184287,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631321.215197,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631321.246234,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631321.277231,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631321.308250,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631321.339196,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631321.370309,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631321.401212,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631321.432239,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631321.463257,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631321.494252,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631321.525276,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631321.556217,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631321.587253,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631321.618191,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631321.649238,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631321.680225,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631321.711218,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779631321.742230,0.0,0.0,0.0,0.0,0.0,0.0,0,0
