ts,vx,vy,vz,wx,wy,wz,gripper_btn,mode_btn
1779629190.289910,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629190.320882,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629190.351898,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629190.382934,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629190.413976,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629190.444912,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629190.475957,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629190.506909,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629190.537910,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629190.568877,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629190.599918,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629190.630918,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629190.661947,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629190.692864,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629190.723914,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629190.754908,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629190.785936,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629190.816902,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629190.847883,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629190.878933,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629190.909929,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629190.940889,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629190.971894,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.002906,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.033891,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.064900,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.095930,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.126860,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.157914,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.188909,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.219907,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.250838,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.281878,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.312976,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.343894,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.374877,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.405884,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.436942,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.467885,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.498855,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.529987,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.560908,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.592033,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.622945,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.653902,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.684932,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.715922,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.746898,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.777918,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.808908,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.839929,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.870902,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.901909,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.932883,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.963923,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629191.994833,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.025874,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.056882,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.087875,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.118906,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.149937,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.180862,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.211863,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.242900,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.273916,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.304935,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.335892,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.366941,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.397898,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.428894,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.459906,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.490896,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.521953,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.552956,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.583921,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.614952,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.645897,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.676889,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.707918,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.738887,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.769988,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.800896,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.831919,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.862967,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.893921,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.924920,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.955964,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629192.986918,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.017876,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.048946,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.079941,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.110986,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.141930,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.172881,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.203949,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.234908,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.265902,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.296910,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.327840,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.358876,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.389976,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.420915,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.451906,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.482862,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.513943,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.544870,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.575900,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.606927,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.637899,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.668908,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.699926,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.730936,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.761885,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.792916,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.823902,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.854916,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.885932,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.916863,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.947919,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629193.978864,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.009904,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.040900,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.071893,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.102890,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.133918,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.164953,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.195905,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.226915,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.257921,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.288840,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.319945,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.350954,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.381964,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.412905,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.443962,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.474929,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.505896,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.536911,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.567867,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.598959,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.629880,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.660883,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.691926,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.722923,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.753899,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.784940,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.815898,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.846922,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.877894,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.908915,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.939918,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629194.970958,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.001900,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.033011,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.063867,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.094890,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.125904,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.156934,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.187919,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.218857,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.249928,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.280901,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.311897,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.342917,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.373925,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.404881,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.435884,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.466899,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.497875,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.528904,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.559874,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.590878,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.621912,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.652913,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.683881,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.714883,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.745904,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.776930,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.807883,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.838902,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.869843,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.900888,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.931906,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.962875,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629195.993933,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629196.024905,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779629196.055900,0.0,0.0,0.0,0.0,0.0,0.0,0,0
