ts,vx,vy,vz,wx,wy,wz,gripper_btn,mode_btn
1779626607.113825,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626607.144869,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626607.175838,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626607.206834,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626607.237816,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626607.268863,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626607.299807,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626607.330895,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626607.361839,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626607.392841,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626607.423891,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626607.454823,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626607.485816,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626607.516911,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626607.547826,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626607.578836,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626607.609812,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626607.640832,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626607.671818,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626607.702851,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626607.733801,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626607.764846,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626607.795846,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626607.826856,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626607.857866,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626607.888830,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626607.919835,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626607.950865,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626607.981834,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.012832,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.043857,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.074851,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.105846,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.136857,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.167814,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.198849,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.229877,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.260839,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.291873,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.322835,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.353860,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.384845,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.415876,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.446834,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.477837,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.508834,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.539854,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.570843,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.601860,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.632886,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.663829,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.694861,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.725858,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.756865,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.787776,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.818841,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.849820,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.880886,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.911845,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.942833,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626608.973809,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.004858,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.035833,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.066854,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.097860,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.128902,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.159855,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.190867,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.221884,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.252849,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.283829,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.314828,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.345840,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.376826,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.407870,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.438853,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.469843,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.500836,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.531813,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.562824,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.593891,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.624828,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.655825,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.686870,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.717859,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.748821,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.779866,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.810842,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.841792,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.872878,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.903827,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.934888,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.965838,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626609.996890,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.027854,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.058798,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.089857,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.120893,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.151848,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.182827,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.213864,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.244856,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.275876,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.306898,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.337835,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.368882,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.399906,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.430865,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.461867,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.492814,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.523845,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.554908,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.585829,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.616903,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.647840,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.678845,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.709900,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.740807,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.771812,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.802845,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.833863,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.864884,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.895835,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.926833,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.957862,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626610.988865,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626611.019834,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626611.050855,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626611.081864,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626611.112946,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626611.143806,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626611.174876,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626611.205884,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626611.236838,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626611.267874,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626611.298858,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779626611.329841,0.0,0.0,0.0,0.0,0.0,0.0,0,0
