ts,vx,vy,vz,wx,wy,wz,gripper_btn,mode_btn
1779627094.361723,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627094.392686,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627094.423707,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627094.454720,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627094.485807,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627094.516716,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627094.547789,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627094.578743,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627094.609733,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627094.640800,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627094.671756,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627094.702834,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627094.733731,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627094.764758,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627094.795722,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627094.826745,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627094.857749,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627094.888749,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627094.919754,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627094.950757,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627094.981752,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.012719,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.043738,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.074700,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.105717,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.136767,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.167788,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.198775,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.229725,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.260767,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.291777,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.322732,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.353791,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.384695,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.415796,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.446752,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.477782,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.508762,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.539766,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.570777,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.601743,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.632723,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.663785,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.694786,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.725782,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.756727,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.787748,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.818791,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.849744,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.880729,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.911775,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.942769,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627095.973796,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627096.004714,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627096.035728,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627096.066751,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627096.097750,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627096.128757,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627096.159759,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627096.190767,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627096.221730,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627096.252817,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627096.283764,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627096.314727,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779627096.345774,0.0,0.0,0.0,0.0,0.0,0.0,0,0
