ts,vx,vy,vz,wx,wy,wz,gripper_btn,mode_btn
1779624309.829842,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624309.860297,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624309.891303,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624309.922239,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624309.953261,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624309.984282,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.015312,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.046270,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.077292,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.108286,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.139287,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.170267,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.201292,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.232276,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.263305,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.294351,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.325282,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.356266,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.387245,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.418266,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.449311,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.480241,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.511298,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.542214,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.573300,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.604265,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.635275,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.666252,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.697306,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.728354,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.759271,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.790285,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.821259,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.852248,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.883269,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.914272,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.945279,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624310.976287,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624311.007278,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624311.038294,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624311.069269,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624311.100242,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624311.131277,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624311.162265,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624311.193277,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624311.224262,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779624311.255274,0.0,0.0,0.0,0.0,0.0,0.0,0,0
